Language	Parameter	Cognateset
Shor	look (v.)	544
Tofa	look (v.)	544
Tuvan	look (v.)	544
Yakut	look (v.)	544
Cuman	look (v.)	545
North Altay	look (v.)	545
Azeri	look (v.)	545
Chuvash	look (v.)	545
Crimean Tatar	look (v.)	545
Gagauz	look (v.)	545
Karaim	look (v.)	545
Khalaj	look (v.)	545
Salar	look (v.)	545
Turkish	look (v.)	545
Turkmen	look (v.)	545
Baraba Tatar	look for (v.)	573
North Altay	look for (v.)	573
Old Turkic	look for (v.)	573
Bashkir	look for (v.)	573
Karakalpak	look for (v.)	573
Karachay Balkar	look for (v.)	573
Karaim	look for (v.)	573
Kazakh	look for (v.)	573
Kirghiz	look for (v.)	573
Kumyk	look for (v.)	573
Nogai	look for (v.)	573
Salar	look for (v.)	573
Kazan Tatar	look for (v.)	573
Uyghur	look for (v.)	573
Uzbek	look for (v.)	573
Old Turkic	look for (v.)	574
Khakas	look for (v.)	574
Middle Chulym	look for (v.)	574
Saryg Yugur	look for (v.)	574
Shor	look for (v.)	574
Tofa	look for (v.)	574
Tuvan	look for (v.)	574
Dolgan	look for (v.)	575
Turkmen	look for (v.)	575
Yakut	look for (v.)	575
Gagauz	look for (v.)	576
Turkish	look for (v.)	576
Cuman	look for (v.)	577
Azeri	look for (v.)	577
Karaim	look for (v.)	577
North Altay	look for (v.)	578
South Altay	look for (v.)	578
Chuvash	look for (v.)	579
Crimean Tatar	look for (v.)	580
Uzbek	look for (v.)	580
Cuman	louse (n.)	34
North Altay	louse (n.)	34
Old Turkic	louse (n.)	34
South Altay	louse (n.)	34
Azeri	louse (n.)	34
Bashkir	louse (n.)	34
Chuvash	louse (n.)	34
Crimean Tatar	louse (n.)	34
Karakalpak	louse (n.)	34
Karachay Balkar	louse (n.)	34
Karaim	louse (n.)	34
Kazakh	louse (n.)	34
Khakas	louse (n.)	34
Khalaj	louse (n.)	34
Kirghiz	louse (n.)	34
Kumyk	louse (n.)	34
Middle Chulym	louse (n.)	34
Nogai	louse (n.)	34
Salar	louse (n.)	34
Saryg Yugur	louse (n.)	34
Shor	louse (n.)	34
Kazan Tatar	louse (n.)	34
Tofa	louse (n.)	34
Turkish	louse (n.)	34
Turkmen	louse (n.)	34
Tuvan	louse (n.)	34
Uyghur	louse (n.)	34
Uzbek	louse (n.)	34
Yakut	louse (n.)	34
Crimean Tatar	man (n.)	335
Karakalpak	man (n.)	335
Karaim	man (n.)	335
Kazakh	man (n.)	335
Kirghiz	man (n.)	335
Kumyk	man (n.)	335
Nogai	man (n.)	335
Saryg Yugur	man (n.)	335
Turkish	man (n.)	335
Turkmen	man (n.)	335
Uyghur	man (n.)	335
Uzbek	man (n.)	335
Baraba Tatar	man (n.)	336
Cuman	man (n.)	336
North Altay	man (n.)	336
Old Turkic	man (n.)	336
South Altay	man (n.)	336
Bashkir	man (n.)	336
Chuvash	man (n.)	336
Dolgan	man (n.)	336
Karakalpak	man (n.)	336
Karachay Balkar	man (n.)	336
Karaim	man (n.)	336
Kazakh	man (n.)	336
Khakas	man (n.)	336
Khalaj	man (n.)	336
Kumyk	man (n.)	336
Middle Chulym	man (n.)	336
Nogai	man (n.)	336
Salar	man (n.)	336
Saryg Yugur	man (n.)	336
Shor	man (n.)	336
Kazan Tatar	man (n.)	336
Tofa	man (n.)	336
Tuvan	man (n.)	336
Uyghur	man (n.)	336
Yakut	man (n.)	336
Old Turkic	man (n.)	337
South Altay	man (n.)	337
Azeri	man (n.)	337
Bashkir	man (n.)	337
Dolgan	man (n.)	337
Karachay Balkar	man (n.)	337
Karaim	man (n.)	337
Khakas	man (n.)	337
Kirghiz	man (n.)	337
Kumyk	man (n.)	337
Salar	man (n.)	337
Saryg Yugur	man (n.)	337
Shor	man (n.)	337
Kazan Tatar	man (n.)	337
Tuvan	man (n.)	337
Uyghur	man (n.)	337
Yakut	man (n.)	337
Old Turkic	man (n.)	338
Chuvash	man (n.)	338
Baraba Tatar	many	521
Cuman	many	521
North Altay	many	521
South Altay	many	521
Bashkir	many	521
Karakalpak	many	521
Karachay Balkar	many	521
Karaim	many	521
Kazakh	many	521
Khakas	many	521
Kirghiz	many	521
Kumyk	many	521
Middle Chulym	many	521
Nogai	many	521
Salar	many	521
Saryg Yugur	many	521
Shor	many	521
Kazan Tatar	many	521
Tofa	many	521
Turkmen	many	521
Tuvan	many	521
Uyghur	many	521
Uzbek	many	521
Azeri	many	522
Crimean Tatar	many	522
Gagauz	many	522
Turkish	many	522
Old Turkic	many	523
Dolgan	many	523
Baraba Tatar	meat (n.)	37
Cuman	meat (n.)	37
North Altay	meat (n.)	37
Old Turkic	meat (n.)	37
South Altay	meat (n.)	37
Azeri	meat (n.)	37
Bashkir	meat (n.)	37
Crimean Tatar	meat (n.)	37
Dolgan	meat (n.)	37
Karakalpak	meat (n.)	37
Karachay Balkar	meat (n.)	37
Karaim	meat (n.)	37
Kazakh	meat (n.)	37
Khakas	meat (n.)	37
Khalaj	meat (n.)	37
Kirghiz	meat (n.)	37
Kumyk	meat (n.)	37
Middle Chulym	meat (n.)	37
Nogai	meat (n.)	37
Salar	meat (n.)	37
Saryg Yugur	meat (n.)	37
Shor	meat (n.)	37
Kazan Tatar	meat (n.)	37
Tofa	meat (n.)	37
Turkish	meat (n.)	37
Turkmen	meat (n.)	37
Tuvan	meat (n.)	37
Yakut	meat (n.)	37
Baraba Tatar	month (n.)	480
Cuman	month (n.)	480
North Altay	month (n.)	480
Old Turkic	month (n.)	480
South Altay	month (n.)	480
Azeri	month (n.)	480
Bashkir	month (n.)	480
Chuvash	month (n.)	480
Crimean Tatar	month (n.)	480
Dolgan	month (n.)	480
Gagauz	month (n.)	480
Karakalpak	month (n.)	480
Karachay Balkar	month (n.)	480
Karaim	month (n.)	480
Kazakh	month (n.)	480
Khakas	month (n.)	480
Khalaj	month (n.)	480
Kirghiz	month (n.)	480
Kumyk	month (n.)	480
Middle Chulym	month (n.)	480
Nogai	month (n.)	480
Salar	month (n.)	480
Saryg Yugur	month (n.)	480
Shor	month (n.)	480
Kazan Tatar	month (n.)	480
Tofa	month (n.)	480
Turkish	month (n.)	480
Turkmen	month (n.)	480
Tuvan	month (n.)	480
Uyghur	month (n.)	480
Uzbek	month (n.)	480
Yakut	month (n.)	480
Baraba Tatar	moon (n.)	762
Cuman	moon (n.)	762
North Altay	moon (n.)	762
Old Turkic	moon (n.)	762
South Altay	moon (n.)	762
Azeri	moon (n.)	762
Bashkir	moon (n.)	762
Chuvash	moon (n.)	762
Crimean Tatar	moon (n.)	762
Dolgan	moon (n.)	762
Gagauz	moon (n.)	762
Karakalpak	moon (n.)	762
Karachay Balkar	moon (n.)	762
Karaim	moon (n.)	762
Kazakh	moon (n.)	762
Khakas	moon (n.)	762
Khalaj	moon (n.)	762
Kirghiz	moon (n.)	762
Kumyk	moon (n.)	762
Middle Chulym	moon (n.)	762
Nogai	moon (n.)	762
Salar	moon (n.)	762
Saryg Yugur	moon (n.)	762
Shor	moon (n.)	762
Kazan Tatar	moon (n.)	762
Tofa	moon (n.)	762
Turkish	moon (n.)	762
Turkmen	moon (n.)	762
Tuvan	moon (n.)	762
Uyghur	moon (n.)	762
Uzbek	moon (n.)	762
Yakut	moon (n.)	762
Baraba Tatar	mother (n.)	562
Cuman	mother (n.)	562
North Altay	mother (n.)	562
South Altay	mother (n.)	562
Azeri	mother (n.)	562
Bashkir	mother (n.)	562
Chuvash	mother (n.)	562
Crimean Tatar	mother (n.)	562
Dolgan	mother (n.)	562
Gagauz	mother (n.)	562
Karakalpak	mother (n.)	562
Karachay Balkar	mother (n.)	562
Karaim	mother (n.)	562
Kazakh	mother (n.)	562
Kirghiz	mother (n.)	562
Kumyk	mother (n.)	562
Nogai	mother (n.)	562
Saryg Yugur	mother (n.)	562
Shor	mother (n.)	562
Kazan Tatar	mother (n.)	562
Turkish	mother (n.)	562
Turkmen	mother (n.)	562
Uyghur	mother (n.)	562
Uzbek	mother (n.)	562
North Altay	mother (n.)	563
Bashkir	mother (n.)	563
Khakas	mother (n.)	563
Middle Chulym	mother (n.)	563
Salar	mother (n.)	563
Shor	mother (n.)	563
Tofa	mother (n.)	563
Tuvan	mother (n.)	563
Yakut	mother (n.)	563
Old Turkic	mother (n.)	564
Baraba Tatar	mountain (hill) (n.)	301
Cuman	mountain (hill) (n.)	301
North Altay	mountain (hill) (n.)	301
Old Turkic	mountain (hill) (n.)	301
Azeri	mountain (hill) (n.)	301
Bashkir	mountain (hill) (n.)	301
Chuvash	mountain (hill) (n.)	301
Crimean Tatar	mountain (hill) (n.)	301
Karakalpak	mountain (hill) (n.)	301
Karachay Balkar	mountain (hill) (n.)	301
Karaim	mountain (hill) (n.)	301
Kazakh	mountain (hill) (n.)	301
Khakas	mountain (hill) (n.)	301
Khalaj	mountain (hill) (n.)	301
Kirghiz	mountain (hill) (n.)	301
Kumyk	mountain (hill) (n.)	301
Middle Chulym	mountain (hill) (n.)	301
Nogai	mountain (hill) (n.)	301
Salar	mountain (hill) (n.)	301
Saryg Yugur	mountain (hill) (n.)	301
Shor	mountain (hill) (n.)	301
Kazan Tatar	mountain (hill) (n.)	301
Tofa	mountain (hill) (n.)	301
Turkish	mountain (hill) (n.)	301
Turkmen	mountain (hill) (n.)	301
Tuvan	mountain (hill) (n.)	301
Uyghur	mountain (hill) (n.)	301
Uzbek	mountain (hill) (n.)	301
Dolgan	mountain (hill) (n.)	302
Yakut	mountain (hill) (n.)	302
South Altay	mountain (hill) (n.)	303
Gagauz	mountain (hill) (n.)	304
Baraba Tatar	mouth (n.)	9
Cuman	mouth (n.)	9
North Altay	mouth (n.)	9
Old Turkic	mouth (n.)	9
South Altay	mouth (n.)	9
Azeri	mouth (n.)	9
Bashkir	mouth (n.)	9
Crimean Tatar	mouth (n.)	9
Gagauz	mouth (n.)	9
Karakalpak	mouth (n.)	9
Karachay Balkar	mouth (n.)	9
Karaim	mouth (n.)	9
Kazakh	mouth (n.)	9
Khakas	mouth (n.)	9
Khalaj	mouth (n.)	9
Kirghiz	mouth (n.)	9
Kumyk	mouth (n.)	9
Middle Chulym	mouth (n.)	9
Nogai	mouth (n.)	9
Salar	mouth (n.)	9
Saryg Yugur	mouth (n.)	9
Shor	mouth (n.)	9
Kazan Tatar	mouth (n.)	9
Tofa	mouth (n.)	9
Turkish	mouth (n.)	9
Turkmen	mouth (n.)	9
Tuvan	mouth (n.)	9
Uyghur	mouth (n.)	9
Uzbek	mouth (n.)	9
Dolgan	mouth (n.)	10
Yakut	mouth (n.)	10
Chuvash	mouth (n.)	11
Baraba Tatar	name (n.)	33
Cuman	name (n.)	33
North Altay	name (n.)	33
Old Turkic	name (n.)	33
South Altay	name (n.)	33
Azeri	name (n.)	33
Chuvash	name (n.)	33
Crimean Tatar	name (n.)	33
Dolgan	name (n.)	33
Gagauz	name (n.)	33
Karakalpak	name (n.)	33
Karachay Balkar	name (n.)	33
Karaim	name (n.)	33
Kazakh	name (n.)	33
Khakas	name (n.)	33
Khalaj	name (n.)	33
Kirghiz	name (n.)	33
Kumyk	name (n.)	33
Middle Chulym	name (n.)	33
Nogai	name (n.)	33
Salar	name (n.)	33
Saryg Yugur	name (n.)	33
Shor	name (n.)	33
Kazan Tatar	name (n.)	33
Tofa	name (n.)	33
Turkish	name (n.)	33
Turkmen	name (n.)	33
Tuvan	name (n.)	33
Uyghur	name (n.)	33
Uzbek	name (n.)	33
Yakut	name (n.)	33
Old Turkic	narrow	763
South Altay	narrow	763
Azeri	narrow	763
Bashkir	narrow	763
Crimean Tatar	narrow	763
Gagauz	narrow	763
Karakalpak	narrow	763
Karachay Balkar	narrow	763
Karaim	narrow	763
Kazakh	narrow	763
Khakas	narrow	763
Khalaj	narrow	763
Kirghiz	narrow	763
Kumyk	narrow	763
Nogai	narrow	763
Saryg Yugur	narrow	763
Shor	narrow	763
Kazan Tatar	narrow	763
Tofa	narrow	763
Turkish	narrow	763
Turkmen	narrow	763
Tuvan	narrow	763
Uyghur	narrow	763
Uzbek	narrow	763
Azeri	narrow	764
Chuvash	narrow	764
Dolgan	narrow	765
Yakut	narrow	765
Cuman	narrow	766
South Altay	narrow	766
Yakut	narrow	766
North Altay	narrow	767
Karachay Balkar	nasal mucus (n.)	546
Karaim	nasal mucus (n.)	546
Khalaj	nasal mucus (n.)	546
Kumyk	nasal mucus (n.)	546
Nogai	nasal mucus (n.)	546
Karachay Balkar	nasal mucus (n.)	547
Kumyk	nasal mucus (n.)	547
Nogai	nasal mucus (n.)	547
Karaim	nasal mucus (n.)	548
Khalaj	nasal mucus (n.)	549
North Altay	nasal mucus (n.)	550
South Altay	nasal mucus (n.)	550
Gagauz	nasal mucus (n.)	550
Karakalpak	nasal mucus (n.)	550
Kazakh	nasal mucus (n.)	550
Kirghiz	nasal mucus (n.)	550
Nogai	nasal mucus (n.)	550
Turkish	nasal mucus (n.)	550
Turkmen	nasal mucus (n.)	550
Yakut	nasal mucus (n.)	550
Bashkir	nasal mucus (n.)	551
Kazan Tatar	nasal mucus (n.)	551
Turkmen	nasal mucus (n.)	551
Uyghur	nasal mucus (n.)	551
Azeri	nasal mucus (n.)	552
Karaim	nasal mucus (n.)	553
Khakas	nasal mucus (n.)	553
Middle Chulym	nasal mucus (n.)	553
Saryg Yugur	nasal mucus (n.)	553
Uyghur	nasal mucus (n.)	554
Uzbek	nasal mucus (n.)	554
Tuvan	nasal mucus (n.)	555
Old Turkic	nasal mucus (n.)	556
Baraba Tatar	navel (n.)	107
North Altay	navel (n.)	107
Old Turkic	navel (n.)	107
South Altay	navel (n.)	107
Bashkir	navel (n.)	107
Karakalpak	navel (n.)	107
Karachay Balkar	navel (n.)	107
Karaim	navel (n.)	107
Kazakh	navel (n.)	107
Khakas	navel (n.)	107
Khalaj	navel (n.)	107
Kirghiz	navel (n.)	107
Kumyk	navel (n.)	107
Middle Chulym	navel (n.)	107
Nogai	navel (n.)	107
Salar	navel (n.)	107
Saryg Yugur	navel (n.)	107
Shor	navel (n.)	107
Kazan Tatar	navel (n.)	107
Tofa	navel (n.)	107
Tuvan	navel (n.)	107
Uyghur	navel (n.)	107
Uzbek	navel (n.)	107
Yakut	navel (n.)	107
Azeri	navel (n.)	108
Chuvash	navel (n.)	108
Crimean Tatar	navel (n.)	108
Gagauz	navel (n.)	108
Turkish	navel (n.)	108
Turkmen	navel (n.)	108
Baraba Tatar	near	768
Cuman	near	768
Old Turkic	near	768
South Altay	near	768
Chuvash	near	768
Dolgan	near	768
Karachay Balkar	near	768
Kumyk	near	768
Nogai	near	768
Tofa	near	768
Tuvan	near	768
Yakut	near	768
Baraba Tatar	near	769
North Altay	near	769
Azeri	near	769
Bashkir	near	769
Crimean Tatar	near	769
Gagauz	near	769
Karakalpak	near	769
Karaim	near	769
Kazakh	near	769
Khakas	near	769
Kirghiz	near	769
Middle Chulym	near	769
Salar	near	769
Saryg Yugur	near	769
Shor	near	769
Kazan Tatar	near	769
Turkish	near	769
Turkmen	near	769
Uyghur	near	769
Uzbek	near	769
Baraba Tatar	neck (n.)	51
Cuman	neck (n.)	51
North Altay	neck (n.)	51
Old Turkic	neck (n.)	51
South Altay	neck (n.)	51
Azeri	neck (n.)	51
Bashkir	neck (n.)	51
Chuvash	neck (n.)	51
Crimean Tatar	neck (n.)	51
Dolgan	neck (n.)	51
Gagauz	neck (n.)	51
Karakalpak	neck (n.)	51
Karachay Balkar	neck (n.)	51
Karaim	neck (n.)	51
Kazakh	neck (n.)	51
Khakas	neck (n.)	51
Khalaj	neck (n.)	51
Kirghiz	neck (n.)	51
Kumyk	neck (n.)	51
Middle Chulym	neck (n.)	51
Nogai	neck (n.)	51
Salar	neck (n.)	51
Saryg Yugur	neck (n.)	51
Shor	neck (n.)	51
Kazan Tatar	neck (n.)	51
Tofa	neck (n.)	51
Turkish	neck (n.)	51
Turkmen	neck (n.)	51
Tuvan	neck (n.)	51
Uyghur	neck (n.)	51
Uzbek	neck (n.)	51
Yakut	neck (n.)	51
Baraba Tatar	new	142
Cuman	new	142
North Altay	new	142
Old Turkic	new	142
South Altay	new	142
Azeri	new	142
Bashkir	new	142
Chuvash	new	142
Crimean Tatar	new	142
Dolgan	new	142
Gagauz	new	142
Karakalpak	new	142
Karachay Balkar	new	142
Karaim	new	142
Kazakh	new	142
Khakas	new	142
Khalaj	new	142
Kirghiz	new	142
Kumyk	new	142
Middle Chulym	new	142
Nogai	new	142
Salar	new	142
Saryg Yugur	new	142
Shor	new	142
Kazan Tatar	new	142
Tofa	new	142
Turkish	new	142
Uyghur	new	142
Yakut	new	142
Baraba Tatar	night (n.)	46
Cuman	night (n.)	46
North Altay	night (n.)	46
Old Turkic	night (n.)	46
South Altay	night (n.)	46
Bashkir	night (n.)	46
Dolgan	night (n.)	46
Karakalpak	night (n.)	46
Kazakh	night (n.)	46
Khakas	night (n.)	46
Kirghiz	night (n.)	46
Middle Chulym	night (n.)	46
Nogai	night (n.)	46
Saryg Yugur	night (n.)	46
Shor	night (n.)	46
Kazan Tatar	night (n.)	46
Tofa	night (n.)	46
Tuvan	night (n.)	46
Uyghur	night (n.)	46
Yakut	night (n.)	46
Azeri	night (n.)	47
Crimean Tatar	night (n.)	47
Gagauz	night (n.)	47
Karachay Balkar	night (n.)	47
Karaim	night (n.)	47
Khalaj	night (n.)	47
Kumyk	night (n.)	47
Nogai	night (n.)	47
Salar	night (n.)	47
Turkish	night (n.)	47
Turkmen	night (n.)	47
Uzbek	night (n.)	47
Khakas	night (n.)	48
Middle Chulym	night (n.)	48
Chuvash	night (n.)	49
Saryg Yugur	nose (n.)	2
Tofa	nose (n.)	2
Tuvan	nose (n.)	2
Baraba Tatar	nose (n.)	3
Cuman	nose (n.)	3
North Altay	nose (n.)	3
Old Turkic	nose (n.)	3
Azeri	nose (n.)	3
Crimean Tatar	nose (n.)	3
Dolgan	nose (n.)	3
Gagauz	nose (n.)	3
Karakalpak	nose (n.)	3
Karachay Balkar	nose (n.)	3
Karaim	nose (n.)	3
Kazakh	nose (n.)	3
Khakas	nose (n.)	3
Khalaj	nose (n.)	3
Kirghiz	nose (n.)	3
Kumyk	nose (n.)	3
Middle Chulym	nose (n.)	3
Nogai	nose (n.)	3
Salar	nose (n.)	3
Shor	nose (n.)	3
Kazan Tatar	nose (n.)	3
Turkish	nose (n.)	3
Turkmen	nose (n.)	3
Uyghur	nose (n.)	3
Uzbek	nose (n.)	3
Yakut	nose (n.)	3
South Altay	nose (n.)	4
Tuvan	nose (n.)	4
Baraba Tatar	not	148
Cuman	not	148
North Altay	not	148
Old Turkic	not	148
South Altay	not	148
Azeri	not	148
Bashkir	not	148
Chuvash	not	148
Crimean Tatar	not	148
Dolgan	not	148
Gagauz	not	148
Karakalpak	not	148
Karachay Balkar	not	148
Karaim	not	148
Kazakh	not	148
Khakas	not	148
Khalaj	not	148
Kirghiz	not	148
Kumyk	not	148
Middle Chulym	not	148
Nogai	not	148
Salar	not	148
Saryg Yugur	not	148
Shor	not	148
Kazan Tatar	not	148
Tofa	not	148
Turkish	not	148
Turkmen	not	148
Tuvan	not	148
Uyghur	not	148
Uzbek	not	148
Yakut	not	148
Baraba Tatar	old	202
Cuman	old	202
North Altay	old	202
Old Turkic	old	202
South Altay	old	202
Bashkir	old	202
Crimean Tatar	old	202
Gagauz	old	202
Karakalpak	old	202
Karachay Balkar	old	202
Karaim	old	202
Kazakh	old	202
Kirghiz	old	202
Kumyk	old	202
Nogai	old	202
Salar	old	202
Shor	old	202
Kazan Tatar	old	202
Turkish	old	202
Uyghur	old	202
Uzbek	old	202
Dolgan	old	203
Khakas	old	203
Middle Chulym	old	203
Saryg Yugur	old	203
Tofa	old	203
Tuvan	old	203
Yakut	old	203
Chuvash	old	204
Baraba Tatar	one	80
Cuman	one	80
North Altay	one	80
Old Turkic	one	80
South Altay	one	80
Azeri	one	80
Bashkir	one	80
Chuvash	one	80
Crimean Tatar	one	80
Dolgan	one	80
Gagauz	one	80
Karakalpak	one	80
Karachay Balkar	one	80
Karaim	one	80
Kazakh	one	80
Khakas	one	80
Khalaj	one	80
Kirghiz	one	80
Kumyk	one	80
Middle Chulym	one	80
Nogai	one	80
Salar	one	80
Saryg Yugur	one	80
Shor	one	80
Kazan Tatar	one	80
Tofa	one	80
Turkish	one	80
Turkmen	one	80
Tuvan	one	80
Uyghur	one	80
Uzbek	one	80
Yakut	one	80
Baraba Tatar	open (v.)	661
Cuman	open (v.)	661
North Altay	open (v.)	661
Old Turkic	open (v.)	661
Azeri	open (v.)	661
Bashkir	open (v.)	661
Chuvash	open (v.)	661
Crimean Tatar	open (v.)	661
Gagauz	open (v.)	661
Karakalpak	open (v.)	661
Karachay Balkar	open (v.)	661
Karaim	open (v.)	661
Kazakh	open (v.)	661
Khakas	open (v.)	661
Khalaj	open (v.)	661
Kirghiz	open (v.)	661
Kumyk	open (v.)	661
Middle Chulym	open (v.)	661
Nogai	open (v.)	661
Salar	open (v.)	661
Saryg Yugur	open (v.)	661
Shor	open (v.)	661
Kazan Tatar	open (v.)	661
Tofa	open (v.)	661
Turkish	open (v.)	661
Turkmen	open (v.)	661
Tuvan	open (v.)	661
Uyghur	open (v.)	661
Uzbek	open (v.)	661
Yakut	open (v.)	661
Dolgan	open (v.)	662
Baraba Tatar	other	612
Azeri	other	612
Bashkir	other	612
Crimean Tatar	other	612
Gagauz	other	612
Karakalpak	other	612
Karachay Balkar	other	612
Karaim	other	612
Kazakh	other	612
Khakas	other	612
Kirghiz	other	612
Kumyk	other	612
Middle Chulym	other	612
Nogai	other	612
Shor	other	612
Kazan Tatar	other	612
Tofa	other	612
Turkish	other	612
Turkmen	other	612
Uyghur	other	612
Uzbek	other	612
North Altay	other	613
Salar	other	613
Old Turkic	other	614
Dolgan	other	614
Yakut	other	614
Cuman	other	615
North Altay	other	615
Old Turkic	other	615
South Altay	other	615
Khalaj	other	615
Kumyk	other	615
Tofa	other	615
Tuvan	other	615
Chuvash	other	616
Baraba Tatar	person (n.)	770
Cuman	person (n.)	770
North Altay	person (n.)	770
Old Turkic	person (n.)	770
South Altay	person (n.)	770
Bashkir	person (n.)	770
Dolgan	person (n.)	770
Karaim	person (n.)	770
Kazakh	person (n.)	770
Khakas	person (n.)	770
Kirghiz	person (n.)	770
Kumyk	person (n.)	770
Middle Chulym	person (n.)	770
Nogai	person (n.)	770
Salar	person (n.)	770
Saryg Yugur	person (n.)	770
Shor	person (n.)	770
Kazan Tatar	person (n.)	770
Tofa	person (n.)	770
Turkish	person (n.)	770
Tuvan	person (n.)	770
Uyghur	person (n.)	770
Uzbek	person (n.)	770
Yakut	person (n.)	770
Old Turkic	person (n.)	771
Chuvash	person (n.)	771
Baraba Tatar	play (v.)	398
Cuman	play (v.)	398
North Altay	play (v.)	398
Old Turkic	play (v.)	398
South Altay	play (v.)	398
Azeri	play (v.)	398
Bashkir	play (v.)	398
Chuvash	play (v.)	398
Crimean Tatar	play (v.)	398
Dolgan	play (v.)	398
Gagauz	play (v.)	398
Karakalpak	play (v.)	398
Karachay Balkar	play (v.)	398
Karaim	play (v.)	398
Kazakh	play (v.)	398
Khakas	play (v.)	398
Khalaj	play (v.)	398
Kirghiz	play (v.)	398
Kumyk	play (v.)	398
Middle Chulym	play (v.)	398
Nogai	play (v.)	398
Salar	play (v.)	398
Saryg Yugur	play (v.)	398
Shor	play (v.)	398
Kazan Tatar	play (v.)	398
Tofa	play (v.)	398
Turkish	play (v.)	398
Turkmen	play (v.)	398
Tuvan	play (v.)	398
Uyghur	play (v.)	398
Uzbek	play (v.)	398
Yakut	play (v.)	398
Baraba Tatar	pull (v.)	440
Cuman	pull (v.)	440
North Altay	pull (v.)	440
Old Turkic	pull (v.)	440
South Altay	pull (v.)	440
Bashkir	pull (v.)	440
Chuvash	pull (v.)	440
Crimean Tatar	pull (v.)	440
Dolgan	pull (v.)	440
Karakalpak	pull (v.)	440
Karachay Balkar	pull (v.)	440
Karaim	pull (v.)	440
Kazakh	pull (v.)	440
Khakas	pull (v.)	440
Kirghiz	pull (v.)	440
Kumyk	pull (v.)	440
Middle Chulym	pull (v.)	440
Nogai	pull (v.)	440
Salar	pull (v.)	440
Saryg Yugur	pull (v.)	440
Shor	pull (v.)	440
Kazan Tatar	pull (v.)	440
Tofa	pull (v.)	440
Turkmen	pull (v.)	440
Tuvan	pull (v.)	440
Uyghur	pull (v.)	440
Uzbek	pull (v.)	440
Yakut	pull (v.)	440
Azeri	pull (v.)	441
Crimean Tatar	pull (v.)	441
Gagauz	pull (v.)	441
Khalaj	pull (v.)	441
Turkish	pull (v.)	441
Turkmen	pull (v.)	441
Baraba Tatar	pus (n.)	405
Old Turkic	pus (n.)	405
South Altay	pus (n.)	405
Azeri	pus (n.)	405
Bashkir	pus (n.)	405
Crimean Tatar	pus (n.)	405
Gagauz	pus (n.)	405
Karakalpak	pus (n.)	405
Karachay Balkar	pus (n.)	405
Karaim	pus (n.)	405
Kazakh	pus (n.)	405
Khakas	pus (n.)	405
Kirghiz	pus (n.)	405
Kumyk	pus (n.)	405
Nogai	pus (n.)	405
Salar	pus (n.)	405
Shor	pus (n.)	405
Kazan Tatar	pus (n.)	405
Tofa	pus (n.)	405
Turkish	pus (n.)	405
Turkmen	pus (n.)	405
Tuvan	pus (n.)	405
Uyghur	pus (n.)	405
Uzbek	pus (n.)	405
Yakut	pus (n.)	405
Chuvash	pus (n.)	406
North Altay	push (v.)	772
South Altay	push (v.)	772
Azeri	push (v.)	772
Bashkir	push (v.)	772
Crimean Tatar	push (v.)	772
Dolgan	push (v.)	772
Gagauz	push (v.)	772
Karakalpak	push (v.)	772
Karaim	push (v.)	772
Kazakh	push (v.)	772
Khakas	push (v.)	772
Kirghiz	push (v.)	772
Middle Chulym	push (v.)	772
Nogai	push (v.)	772
Salar	push (v.)	772
Saryg Yugur	push (v.)	772
Shor	push (v.)	772
Kazan Tatar	push (v.)	772
Tofa	push (v.)	772
Turkish	push (v.)	772
Turkmen	push (v.)	772
Tuvan	push (v.)	772
Uyghur	push (v.)	772
Uzbek	push (v.)	772
Khakas	push (v.)	773
Yakut	push (v.)	773
Chuvash	push (v.)	774
Karachay Balkar	push (v.)	775
Kumyk	push (v.)	775
Baraba Tatar	put on (v.)	610
Cuman	put on (v.)	610
North Altay	put on (v.)	610
Old Turkic	put on (v.)	610
South Altay	put on (v.)	610
Azeri	put on (v.)	610
Bashkir	put on (v.)	610
Crimean Tatar	put on (v.)	610
Dolgan	put on (v.)	610
Gagauz	put on (v.)	610
Karakalpak	put on (v.)	610
Karachay Balkar	put on (v.)	610
Karaim	put on (v.)	610
Kazakh	put on (v.)	610
Khakas	put on (v.)	610
Khalaj	put on (v.)	610
Kirghiz	put on (v.)	610
Kumyk	put on (v.)	610
Middle Chulym	put on (v.)	610
Nogai	put on (v.)	610
Salar	put on (v.)	610
Saryg Yugur	put on (v.)	610
Shor	put on (v.)	610
Kazan Tatar	put on (v.)	610
Tofa	put on (v.)	610
Turkish	put on (v.)	610
Turkmen	put on (v.)	610
Tuvan	put on (v.)	610
Uyghur	put on (v.)	610
Uzbek	put on (v.)	610
Yakut	put on (v.)	610
Chuvash	put on (v.)	611
Baraba Tatar	rain (n.)	28
Cuman	rain (n.)	28
North Altay	rain (n.)	28
Old Turkic	rain (n.)	28
South Altay	rain (n.)	28
Azeri	rain (n.)	28
Bashkir	rain (n.)	28
Chuvash	rain (n.)	28
Crimean Tatar	rain (n.)	28
Dolgan	rain (n.)	28
Gagauz	rain (n.)	28
Karakalpak	rain (n.)	28
Karachay Balkar	rain (n.)	28
Karaim	rain (n.)	28
Kazakh	rain (n.)	28
Khakas	rain (n.)	28
Khalaj	rain (n.)	28
Kirghiz	rain (n.)	28
Kumyk	rain (n.)	28
Nogai	rain (n.)	28
Salar	rain (n.)	28
