Language	Parameter	Cognateset
Mbya	MANIOC	manioc.006
Nheengatu	MANIOC	manioc.006
Siriono	MANIOC	tapioca.003
Tapiete	MANIOC	tapioca.003
Tapirape	MANIOC	manioc.006
Teko	MANIOC	manioc.006
Tembe	MANIOC	manioc.006
Tupinamba	MANIOC	manioc.006
Urueuwauwau	MANIOC	manioc.006
Warazu	MANIOC	manioc.006
Wayampi	MANIOC	manioc.006
Xeta	MANIOC	manioc.006
Yuki	MANIOC	tapioca.003
Zoe	MANIOC	manioc.006
Ache	MANY	two.004
Amondawa	MANY	many.006
Apiaka	MANY	morning.003
Arawete	MANY	many.002
Aweti	MANY	morning.003
Chiriguano	MANY	morning.003
Guajajara	MANY	morning.003
Guaja	MANY	morning.003
Guarani	MANY	morning.003
Guarayo	MANY	morning.003
Kaapor	MANY	morning.003
Kaiowa	MANY	morning.003
Kamajura	MANY	morning.003
Kayabi	MANY	morning.003
Mawe	MANY	morning.003
Mbya	MANY	morning.003
Nheengatu	MANY	morning.003
Siriono	MANY	morning.003
Tapiete	MANY	morning.003
Tapirape	MANY	morning.003
Teko	MANY	many.010
Tembe	MANY	morning.003
Tupinamba	MANY	morning.003
Urueuwauwau	MANY	many.006
Warazu	MANY	two.004
Wayampi	MANY	morning.003
Xeta	MANY	morning.003
Yuki	MANY	morning.003
Zoe	MANY	morning.003
Ache	MATERNAL_GRANDMOTHER	maternal_grandmother.012
Amondawa	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Apiaka	MATERNAL_GRANDMOTHER	maternal_grandmother.004
Arawete	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Aweti	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Chiriguano	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Guajajara	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Guaja	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Guarani	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Guarayo	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Kaapor	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Kaiowa	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Kamajura	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Kayabi	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Mawe	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Mbya	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Nheengatu	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Siriono	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Tapiete	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Tapirape	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Teko	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Tembe	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Tupinamba	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Warazu	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Wayampi	MATERNAL_GRANDMOTHER	maternal_grandmother.013
Xeta	MATERNAL_GRANDMOTHER	maternal_grandmother.016
Zoe	MATERNAL_GRANDMOTHER	maternal_grandmother.009
Ache	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Amondawa	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Apiaka	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.011
Arawete	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Aweti	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Chiriguano	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Guajajara	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Guaja	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.013
Guaja	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.012
Guaja	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.009
Guaja	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.002
Guarani	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Guarayo	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.012
Kaapor	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.012
Kamajura	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Mawe	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.012
Mbya	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Nheengatu	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Siriono	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Tapiete	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Tapirape	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Teko	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.007
Tembe	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Tupinamba	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Warazu	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Wayampi	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.007
Xeta	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Yuki	MATERNAL_UNCLE_MOTHERS_BROTHER	maternal_uncle.005
Ache	MEDICINE	medicine.014
Amondawa	MEDICINE	medicine.007
Apiaka	MEDICINE	medicine.007
Arawete	MEDICINE	medicine.007
Aweti	MEDICINE	medicine.007
Chiriguano	MEDICINE	medicine.007
Guajajara	MEDICINE	medicine.007
Guaja	MEDICINE	medicine.007
Guarani	MEDICINE	medicine.007
Guarayo	MEDICINE	medicine.007
Kaapor	MEDICINE	medicine.007
Kaiowa	MEDICINE	medicine.007
Kamajura	MEDICINE	medicine.007
Kayabi	MEDICINE	medicine.007
Mawe	MEDICINE	medicine.007
Mbya	MEDICINE	medicine.007
Nheengatu	MEDICINE	medicine.007
Siriono	MEDICINE	medicine.004
Tapiete	MEDICINE	medicine.007
Tapirape	MEDICINE	medicine.007
Teko	MEDICINE	medicine.007
Tembe	MEDICINE	medicine.007
Tupinamba	MEDICINE	medicine.007
Urueuwauwau	MEDICINE	medicine.007
Warazu	MEDICINE	medicine.007
Wayampi	MEDICINE	medicine.007
Yuki	MEDICINE	medicine.013
Zoe	MEDICINE	medicine.007
Zoe	MEDICINE	medicine.007
Ache	MILK	milk.004
Apiaka	MILK	milk.004
Aweti	MILK	milk.002
Chiriguano	MILK	milk.004
Guajajara	MILK	thunder.020
Guaja	MILK	milk.004
Guarani	MILK	milk.004
Guarayo	MILK	chicha.006
Kaapor	MILK	milk.004
Mawe	MILK	chicha.006
Mbya	MILK	chicha.006
Nheengatu	MILK	chicha.006
Siriono	MILK	chicha.006
Tapiete	MILK	chicha.006
Tapirape	MILK	chicha.006
Teko	MILK	milk.005
Tembe	MILK	chicha.006
Tupinamba	MILK	chicha.006
Warazu	MILK	chicha.006
Wayampi	MILK	milk.005
Zoe	MILK	milk.005
Amondawa	MIRROR	mirror.007
Guajajara	MIRROR	shine.002
Guajajara	MIRROR	ornament.012
Guaja	MIRROR	ornament.012
Guarani	MIRROR	mirror.012
Guarayo	MIRROR	ornament.012
Kaapor	MIRROR	shine.002
Kamajura	MIRROR	mirror.019
Kayabi	MIRROR	ornament.012
Mawe	MIRROR	mirror.013
Mbya	MIRROR	ornament.012
Mbya	MIRROR	mirror.013
Nheengatu	MIRROR	shine.002
Siriono	MIRROR	mirror.016
Tapiete	MIRROR	shine.007
Teko	MIRROR	shine.002
Tupinamba	MIRROR	shine.002
Warazu	MIRROR	mirror.011
Wayampi	MIRROR	shine.002
Yuki	MIRROR	mirror.003
Zoe	MIRROR	mirror.014
Chiriguano	MOLD_GET_ROTTEN	mold.004
Guajajara	MOLD_GET_ROTTEN	mold.004
Guarani	MOLD_GET_ROTTEN	mold.004
Guarayo	MOLD_GET_ROTTEN	mold.004
Kaapor	MOLD_GET_ROTTEN	mold.004
Kayabi	MOLD_GET_ROTTEN	mold.004
Nheengatu	MOLD_GET_ROTTEN	mold.004
Siriono	MOLD_GET_ROTTEN	mold.004
Tembe	MOLD_GET_ROTTEN	mold.004
Tupinamba	MOLD_GET_ROTTEN	mold.004
Wayampi	MOLD_GET_ROTTEN	mold.001
Ache	MONKEY	monkey.016
Amondawa	MONKEY	monkey.016
Apiaka	MONKEY	monkey.016
Arawete	MONKEY	monkey.016
Aweti	MONKEY	monkey.016
Chiriguano	MONKEY	monkey.016
Chiriguano	MONKEY	monkey.011
Guajajara	MONKEY	monkey.016
Guaja	MONKEY	monkey.016
Guarani	MONKEY	monkey.016
Guarayo	MONKEY	monkey.016
Kaapor	MONKEY	monkey.016
Kaiowa	MONKEY	monkey.016
Kamajura	MONKEY	monkey.016
Kayabi	MONKEY	monkey.016
Mawe	MONKEY	monkey.013
Mbya	MONKEY	monkey.016
Nheengatu	MONKEY	monkey.012
Siriono	MONKEY	monkey.016
Tapiete	MONKEY	monkey.011
Tapirape	MONKEY	monkey.016
Teko	MONKEY	monkey.016
Tembe	MONKEY	monkey.016
Tupinamba	MONKEY	monkey.003
Urueuwauwau	MONKEY	monkey.016
Warazu	MONKEY	monkey.016
Wayampi	MONKEY	monkey.016
Wayampi	MONKEY	monkey.016
Yuki	MONKEY	monkey.016
Ache	MOON	moon.012
Amondawa	MOON	moon.012
Apiaka	MOON	moon.012
Arawete	MOON	moon.012
Aweti	MOON	moon.012
Chiriguano	MOON	moon.012
Guajajara	MOON	moon.012
Guaja	MOON	moon.012
Guarani	MOON	moon.012
Guarayo	MOON	moon.012
Kaapor	MOON	moon.012
Kaiowa	MOON	moon.012
Kamajura	MOON	moon.012
Kayabi	MOON	moon.012
Mawe	MOON	star.001
Mbya	MOON	moon.012
Nheengatu	MOON	moon.012
Siriono	MOON	moon.012
Tapiete	MOON	moon.012
Tapirape	MOON	moon.012
Teko	MOON	moon.012
Tembe	MOON	moon.012
Tupinamba	MOON	moon.012
Urueuwauwau	MOON	moon.012
Warazu	MOON	moon.012
Wayampi	MOON	moon.012
Yuki	MOON	moon.012
Zoe	MOON	moon.012
Ache	MORNING	morning.004
Amondawa	MORNING	morning.012
Aweti	MORNING	morning.012
Chiriguano	MORNING	morning.006
Guajajara	MORNING	morning.012
Guaja	MORNING	morning.011
Guarani	MORNING	morning.012
Guarayo	MORNING	morning.006
Kaapor	MORNING	morning.017
Mbya	MORNING	morning.012
Nheengatu	MORNING	morning.012
Siriono	MORNING	morning.016
Tapiete	MORNING	morning.012
Teko	MORNING	morning.012
Teko	MORNING	morning.006
Tembe	MORNING	morning.012
Tupinamba	MORNING	morning.012
Urueuwauwau	MORNING	morning.012
Warazu	MORNING	morning.001
Wayampi	MORNING	morning.006
Yuki	MORNING	morning.008
Zoe	MORNING	morning.013
Ache	MOSQUITO	mosquito.010
Amondawa	MOSQUITO	mosquito.003
Apiaka	MOSQUITO	mosquito.003
Arawete	MOSQUITO	mosquito.003
Aweti	MOSQUITO	mosquito.005
Aweti	MOSQUITO	mosquito.003
Chiriguano	MOSQUITO	mosquito.003
Guajajara	MOSQUITO	mosquito.003
Guaja	MOSQUITO	mosquito.003
Guarani	MOSQUITO	mosquito.003
Guarayo	MOSQUITO	mosquito.003
Kaapor	MOSQUITO	mosquito.011
Kaiowa	MOSQUITO	mosquito.003
Kamajura	MOSQUITO	mosquito.003
Kayabi	MOSQUITO	mosquito.003
Mawe	MOSQUITO	mosquito.003
Mbya	MOSQUITO	mosquito.003
Nheengatu	MOSQUITO	mosquito.011
Siriono	MOSQUITO	mosquito.008
Tapiete	MOSQUITO	mosquito.003
Teko	MOSQUITO	mosquito.003
Tembe	MOSQUITO	mosquito.003
Tupinamba	MOSQUITO	mosquito.003
Urueuwauwau	MOSQUITO	mosquito.003
Warazu	MOSQUITO	mosquito.003
Wayampi	MOSQUITO	mosquito.003
Xeta	MOSQUITO	mosquito.003
Yuki	MOSQUITO	mosquito.003
Ache	MOTHER	maternal_grandmother.001
Ache	MOTHER	mother.004
Amondawa	MOTHER	maternal_grandmother.011
Apiaka	MOTHER	maternal_grandmother.001
Arawete	MOTHER	maternal_grandmother.001
Aweti	MOTHER	maternal_grandmother.011
Chiriguano	MOTHER	maternal_grandmother.001
Guajajara	MOTHER	maternal_grandmother.001
Guaja	MOTHER	mother.011
Guaja	MOTHER	maternal_grandmother.001
Guarani	MOTHER	maternal_grandmother.001
Guarayo	MOTHER	maternal_grandmother.001
Kaapor	MOTHER	maternal_grandmother.001
Kaiowa	MOTHER	maternal_grandmother.001
Kamajura	MOTHER	maternal_grandmother.011
Kayabi	MOTHER	mother.002
Mawe	MOTHER	maternal_grandmother.011
Mbya	MOTHER	maternal_grandmother.001
Nheengatu	MOTHER	mother.011
Siriono	MOTHER	maternal_grandmother.001
Tapiete	MOTHER	maternal_grandmother.001
Tapirape	MOTHER	mother.002
Teko	MOTHER	mother.002
Tembe	MOTHER	maternal_grandmother.001
Tupinamba	MOTHER	maternal_grandmother.001
Urueuwauwau	MOTHER	mother.006
Warazu	MOTHER	maternal_grandmother.001
Wayampi	MOTHER	mother.002
Xeta	MOTHER	maternal_grandmother.001
Yuki	MOTHER	maternal_grandmother.011
Zoe	MOTHER	maternal_grandmother.001
Ache	MOTHERINLAW_OF_MAN	motherinlawb.003
Apiaka	MOTHERINLAW_OF_MAN	motherinlawb.009
Arawete	MOTHERINLAW_OF_MAN	motherinlawb.009
Aweti	MOTHERINLAW_OF_MAN	motherinlawa.003
Chiriguano	MOTHERINLAW_OF_MAN	motherinlawb.009
Guajajara	MOTHERINLAW_OF_MAN	motherinlawb.009
Guajajara	MOTHERINLAW_OF_MAN	motherinlawb.009
Guaja	MOTHERINLAW_OF_MAN	motherinlawb.009
Guarani	MOTHERINLAW_OF_MAN	motherinlawb.009
Guarayo	MOTHERINLAW_OF_MAN	motherinlawb.009
Kaiowa	MOTHERINLAW_OF_MAN	motherinlawb.003
Mawe	MOTHERINLAW_OF_MAN	motherinlawa.003
Mbya	MOTHERINLAW_OF_MAN	motherinlawb.009
Nheengatu	MOTHERINLAW_OF_MAN	motherinlawb.009
Siriono	MOTHERINLAW_OF_MAN	motherinlawa.007
Tapiete	MOTHERINLAW_OF_MAN	motherinlawa.007
Tapirape	MOTHERINLAW_OF_MAN	motherinlawb.009
Teko	MOTHERINLAW_OF_MAN	motherinlawb.009
Tembe	MOTHERINLAW_OF_MAN	motherinlawb.009
Tembe	MOTHERINLAW_OF_MAN	motherinlawb.009
Tupinamba	MOTHERINLAW_OF_MAN	motherinlawb.009
Wayampi	MOTHERINLAW_OF_MAN	motherinlawb.009
Xeta	MOTHERINLAW_OF_MAN	motherinlawa.007
Yuki	MOTHERINLAW_OF_MAN	motherinlawb.003
Ache	MOTHERINLAW_OF_WOMAN	motherinlawb.003
Aweti	MOTHERINLAW_OF_WOMAN	motherinlawb.010
Chiriguano	MOTHERINLAW_OF_WOMAN	motherinlawb.008
Guajajara	MOTHERINLAW_OF_WOMAN	maternal_grandmother.001
Guarani	MOTHERINLAW_OF_WOMAN	motherinlawb.008
Guarayo	MOTHERINLAW_OF_WOMAN	motherinlawb.005
Kaapor	MOTHERINLAW_OF_WOMAN	motherinlawb.007
Siriono	MOTHERINLAW_OF_WOMAN	motherinlawb.004
Siriono	MOTHERINLAW_OF_WOMAN	motherinlawb.004
Tembe	MOTHERINLAW_OF_WOMAN	motherinlawb.009
Tupinamba	MOTHERINLAW_OF_WOMAN	motherinlawb.008
Yuki	MOTHERINLAW_OF_WOMAN	motherinlawb.003
Ache	MOUNTAIN	mountain.004
Amondawa	MOUNTAIN	mountain.009
Apiaka	MOUNTAIN	open.017
Aweti	MOUNTAIN	mountain.002
Chiriguano	MOUNTAIN	open.017
Guajajara	MOUNTAIN	open.017
Guaja	MOUNTAIN	open.017
Guarani	MOUNTAIN	open.017
Guarayo	MOUNTAIN	open.017
Kaapor	MOUNTAIN	mountain.002
Kamajura	MOUNTAIN	mountain.002
Kayabi	MOUNTAIN	mountain.009
Mawe	MOUNTAIN	mountain.001
Mbya	MOUNTAIN	open.017
Nheengatu	MOUNTAIN	open.017
Siriono	MOUNTAIN	mountain.008
Tapiete	MOUNTAIN	mountain.009
Tapirape	MOUNTAIN	open.017
Teko	MOUNTAIN	eyebrow.004
Tembe	MOUNTAIN	open.017
Tupinamba	MOUNTAIN	open.017
Urueuwauwau	MOUNTAIN	open.017
Warazu	MOUNTAIN	open.017
Wayampi	MOUNTAIN	open.017
Yuki	MOUNTAIN	mountain.007
Arawete	MOUNTAIN_SOURSOP_Annona_montana	mountain_soursop.005
Guaja	MOUNTAIN_SOURSOP_Annona_montana	mountain_soursop.005
Guarani	MOUNTAIN_SOURSOP_Annona_montana	mountain_soursop.005
Kaapor	MOUNTAIN_SOURSOP_Annona_montana	mountain_soursop.002
Mawe	MOUNTAIN_SOURSOP_Annona_montana	mountain_soursop.001
Mbya	MOUNTAIN_SOURSOP_Annona_montana	mountain_soursop.005
Teko	MOUNTAIN_SOURSOP_Annona_montana	mountain_soursop.003
Tembe	MOUNTAIN_SOURSOP_Annona_montana	mountain_soursop.002
Tupinamba	MOUNTAIN_SOURSOP_Annona_montana	mountain_soursop.004
Tupinamba	MOUNTAIN_SOURSOP_Annona_montana	mountain_soursop.005
Wayampi	MOUNTAIN_SOURSOP_Annona_montana	mountain_soursop.005
Zoe	MOUNTAIN_SOURSOP_Annona_montana	mountain_soursop.005
Apiaka	MOUSTACHE	moustache.001
Arawete	MOUSTACHE	moustache.006
Chiriguano	MOUSTACHE	moustache.001
Guajajara	MOUSTACHE	moustache.001
Guarani	MOUSTACHE	moustache.006
Guarayo	MOUSTACHE	moustache.001
Kaapor	MOUSTACHE	moustache.006
Kamajura	MOUSTACHE	moustache.001
Kayabi	MOUSTACHE	moustache.001
Mbya	MOUSTACHE	moustache.008
Nheengatu	MOUSTACHE	moustache.001
Siriono	MOUSTACHE	moustache.001
Tapiete	MOUSTACHE	moustache.001
Tapirape	MOUSTACHE	moustache.001
Teko	MOUSTACHE	moustache.001
Tembe	MOUSTACHE	moustache.001
Tupinamba	MOUSTACHE	moustache.001
Warazu	MOUSTACHE	moustache.001
Wayampi	MOUSTACHE	moustache.001
Zoe	MOUSTACHE	moustache.001
Ache	MOUTH	mouth.004
Amondawa	MOUTH	mouth.004
Apiaka	MOUTH	mouth.004
Arawete	MOUTH	mouth.004
Aweti	MOUTH	mouth.003
Chiriguano	MOUTH	mouth.004
Guajajara	MOUTH	mouth.004
Guaja	MOUTH	mouth.004
Guarani	MOUTH	mouth.004
Guarayo	MOUTH	mouth.004
Kaapor	MOUTH	mouth.004
Kaiowa	MOUTH	mouth.004
Kamajura	MOUTH	mouth.004
Mawe	MOUTH	mouth.009
Mbya	MOUTH	mouth.004
Nheengatu	MOUTH	mouth.004
Siriono	MOUTH	mouth.004
Tapiete	MOUTH	mouth.004
Tapirape	MOUTH	mouth.004
Teko	MOUTH	mouth.004
Tembe	MOUTH	mouth.004
Tupinamba	MOUTH	mouth.004
Warazu	MOUTH	mouth.004
Wayampi	MOUTH	mouth.004
Xeta	MOUTH	mouth.004
Yuki	MOUTH	mouth.004
Zoe	MOUTH	mouth.004
Ache	MUD	mud.011
Amondawa	MUD	mud.001
Amondawa	MUD	mud.007
Aweti	MUD	mud.004
Chiriguano	MUD	mud.019
Guajajara	MUD	mud.004
Guajajara	MUD	mud.004
Guarani	MUD	mud.019
Guarayo	MUD	mud.002
Guarayo	MUD	mud.016
Kaapor	MUD	mud.009
Kayabi	MUD	mud.009
Mawe	MUD	mud.014
Nheengatu	MUD	mud.009
Siriono	MUD	mud.019
Tapiete	MUD	mud.003
Teko	MUD	rotten.014
Tupinamba	MUD	mud.009
Warazu	MUD	rotten.014
Wayampi	MUD	mud.009
Xeta	MUD	mud.009
Yuki	MUD	mud.006
Arawete	MUSH_FOOD	mush.012
Aweti	MUSH_FOOD	mush.008
Chiriguano	MUSH_FOOD	mush.006
Guajajara	MUSH_FOOD	mush.003
Guarani	MUSH_FOOD	mush.012
Kaapor	MUSH_FOOD	mush.006
Kamajura	MUSH_FOOD	mush.016
Kayabi	MUSH_FOOD	mush.016
Mawe	MUSH_FOOD	mush.012
Mbya	MUSH_FOOD	mush.001
Nheengatu	MUSH_FOOD	mush.009
Siriono	MUSH_FOOD	mush.005
Tapiete	MUSH_FOOD	mush.016
Tembe	MUSH_FOOD	mush.012
Tupinamba	MUSH_FOOD	mush.009
Wayampi	MUSH_FOOD	mush.010
Zoe	MUSH_FOOD	mush.006
Ache	NAME	name.002
Amondawa	NAME	name.005
Apiaka	NAME	name.005
Arawete	NAME	name.005
Aweti	NAME	name.002
Chiriguano	NAME	name.004
Guajajara	NAME	name.005
Guarani	NAME	name.005
Guarayo	NAME	name.005
Kaapor	NAME	name.005
Kaiowa	NAME	name.005
Kamajura	NAME	name.002
Kayabi	NAME	name.002
Mawe	NAME	name.002
Mbya	NAME	name.005
Nheengatu	NAME	name.005
Siriono	NAME	name.004
Tapiete	NAME	name.004
Tapirape	NAME	name.002
Teko	NAME	name.005
Tembe	NAME	name.005
Tupinamba	NAME	name.005
Urueuwauwau	NAME	name.005
Warazu	NAME	name.004
Wayampi	NAME	name.004
Zoe	NAME	name.002
Ache	NECK	neck.002
Amondawa	NECK	neck.002
Apiaka	NECK	neck.002
Arawete	NECK	neck.002
Aweti	NECK	shoulder.001
Chiriguano	NECK	neck.002
Guajajara	NECK	neck.002
Guajajara	NECK	neck.002
Guaja	NECK	neck.002
Guarani	NECK	neck.002
Guarayo	NECK	neck.002
Kaapor	NECK	neck.002
Kaiowa	NECK	neck.002
Kamajura	NECK	neck.002
Mawe	NECK	shoulder.001
Mbya	NECK	neck.002
Nheengatu	NECK	neck.002
Siriono	NECK	neck.002
Tapiete	NECK	neck.002
Tapirape	NECK	neck.002
Teko	NECK	neck.007
Tembe	NECK	neck.002
Tupinamba	NECK	neck.002
Urueuwauwau	NECK	neck.002
Warazu	NECK	neck.002
Wayampi	NECK	neck.002
Xeta	NECK	neck.002
Yuki	NECK	neck.002
Zoe	NECK	neck.002
Ache	NECKLACE	necklace.018
Amondawa	NECKLACE	necklace.012
Aweti	NECKLACE	necklace.025
Chiriguano	NECKLACE	necklace.024
Guajajara	NECKLACE	necklace.012
Guaja	NECKLACE	necklace.012
Guarani	NECKLACE	necklace.012
Guarayo	NECKLACE	necklace.012
Kaapor	NECKLACE	necklace.006
Kaapor	NECKLACE	necklace.012
Mawe	NECKLACE	necklace.005
Nheengatu	NECKLACE	necklace.011
Siriono	NECKLACE	necklace.019
Tapirape	NECKLACE	necklace.012
Teko	NECKLACE	necklace.012
Tembe	NECKLACE	necklace.012
Tupinamba	NECKLACE	necklace.012
Warazu	NECKLACE	necklace.012
Wayampi	NECKLACE	necklace.004
Wayampi	NECKLACE	necklace.015
Zoe	NECKLACE	necklace.020
Ache	NEST	testicles.002
Amondawa	NEST	testicles.002
Aweti	NEST	testicles.002
Chiriguano	NEST	testicles.002
Guajajara	NEST	testicles.002
Guarani	NEST	testicles.002
Guarayo	NEST	testicles.002
Kaapor	NEST	testicles.002
Kamajura	NEST	testicles.002
Mawe	NEST	open.006
Mbya	NEST	testicles.002
Nheengatu	NEST	testicles.002
Siriono	NEST	nest.004
Tapiete	NEST	testicles.002
Tapirape	NEST	testicles.002
Teko	NEST	testicles.002
Tembe	NEST	testicles.002
Tupinamba	NEST	testicles.002
Urueuwauwau	NEST	testicles.002
Warazu	NEST	nest.006
Wayampi	NEST	testicles.002
Yuki	NEST	rope.004
Ache	NEW	new.002
Amondawa	NEW	new.006
Arawete	NEW	new.006
Aweti	NEW	new.001
Chiriguano	NEW	new.006
Guajajara	NEW	new.006
Guaja	NEW	new.006
Guarani	NEW	new.006
Guarayo	NEW	new.006
Kaapor	NEW	new.006
Kamajura	NEW	new.006
Kayabi	NEW	new.006
Mawe	NEW	new.003
Mbya	NEW	new.006
Nheengatu	NEW	new.006
Siriono	NEW	new.006
Tapiete	NEW	new.006
Tapirape	NEW	new.002
Teko	NEW	new.003
Tembe	NEW	new.006
Tupinamba	NEW	new.006
Urueuwauwau	NEW	new.006
Warazu	NEW	new.006
Wayampi	NEW	new.006
Yuki	NEW	new.006
Zoe	NEW	new.006
Ache	NIGHT	night.001
Ache	NIGHT	night.004
Amondawa	NIGHT	night.001
Apiaka	NIGHT	night.001
Arawete	NIGHT	night.001
Aweti	NIGHT	night.001
Chiriguano	NIGHT	night.001
Guajajara	NIGHT	night.001
Guaja	NIGHT	night.001
Guarani	NIGHT	night.001
Guarayo	NIGHT	night.001
Kaapor	NIGHT	night.001
Kaiowa	NIGHT	night.001
Kamajura	NIGHT	night.001
Kayabi	NIGHT	night.001
Mawe	NIGHT	night.001
Mbya	NIGHT	night.001
Nheengatu	NIGHT	night.001
Siriono	NIGHT	night.001
Tapiete	NIGHT	night.001
Tapirape	NIGHT	night.001
Teko	NIGHT	night.001
Tembe	NIGHT	night.001
Tupinamba	NIGHT	night.001
Urueuwauwau	NIGHT	night.001
Warazu	NIGHT	night.001
Wayampi	NIGHT	night.001
Xeta	NIGHT	night.001
Yuki	NIGHT	night.001
Zoe	NIGHT	night.001
Ache	NOSE	nose.008
Amondawa	NOSE	nose.008
Apiaka	NOSE	nose.008
Arawete	NOSE	nose.007
Aweti	NOSE	nose.007
Chiriguano	NOSE	nose.007
Guajajara	NOSE	nose.007
Guaja	NOSE	nose.008
Guarani	NOSE	nose.007
Guarayo	NOSE	nose.004
Kaapor	NOSE	nose.008
Kaiowa	NOSE	nose.007
Kamajura	NOSE	nose.007
Kayabi	NOSE	nose.009
Mawe	NOSE	nose.008
Mbya	NOSE	nose.007
Nheengatu	NOSE	nose.007
Siriono	NOSE	nose.004
Tapiete	NOSE	nose.007
Tapirape	NOSE	nose.007
Teko	NOSE	nose.007
Tembe	NOSE	nose.007
Tupinamba	NOSE	nose.007
Urueuwauwau	NOSE	nose.008
Warazu	NOSE	nose.005
Wayampi	NOSE	nose.009
Yuki	NOSE	nose.004
Zoe	NOSE	nose.009
Ache	NOW	now.014
Amondawa	NOW	now.002
Arawete	NOW	now.015
Aweti	NOW	now.016
Chiriguano	NOW	now.012
Guajajara	NOW	now.002
Guajajara	NOW	now.002
Guaja	NOW	now.010
Guarani	NOW	now.016
Kaapor	NOW	now.016
Kayabi	NOW	now.016
Mawe	NOW	now.002
Mawe	NOW	now.016
Mbya	NOW	now.007
Nheengatu	NOW	now.002
Siriono	NOW	now.002
Tapiete	NOW	now.007
Tapiete	NOW	now.011
Tapirape	NOW	now.002
Tapirape	NOW	now.015
Teko	NOW	now.016
Teko	NOW	now.002
Tupinamba	NOW	now.002
Urueuwauwau	NOW	now.002
Wayampi	NOW	now.002
Wayampi	NOW	now.015
Xeta	NOW	now.009
Yuki	NOW	now.003
Zoe	NOW	now.001
Zoe	NOW	now.006
Amondawa	OAR	brazilian_cedar.003
Apiaka	OAR	row.006
Arawete	OAR	ornament.012
Aweti	OAR	oar.002
Chiriguano	OAR	brazilian_cedar.003
Guajajara	OAR	oar.003
Guajajara	OAR	ornament.012
Guarani	OAR	ornament.012
Kaapor	OAR	brazilian_cedar.003
Mawe	OAR	ornament.012
Nheengatu	OAR	ornament.012
Siriono	OAR	brazilian_cedar.003
Siriono	OAR	brazilian_cedar.003
Teko	OAR	ornament.012
Tembe	OAR	ornament.012
Tembe	OAR	ornament.012
Tupinamba	OAR	ornament.012
Wayampi	OAR	brazilian_cedar.003
Yuki	OAR	ornament.012
Zoe	OAR	ornament.012
Ache	ODOR_SMELL	slow.009
