Language	Parameter	Cognateset
Belarusian	NOSE	nose_b
Bengali	NOSE	nose_b
Bihari	NOSE	nose_b
Breton	NOSE	nose_f
Bulgarian	NOSE	nose_b
Cagliari	NOSE	nose_b
Catalan	NOSE	nose_b
Classical_Armenian	NOSE	nose_0
Cornish	NOSE	nose_f
Cornish	NOSE	nose_i
Czech	NOSE	nose_b
Danish	NOSE	nose_b
Digor_Ossetic	NOSE	nose_e
Dutch	NOSE	nose_b
Eastern_Armenian	NOSE	nose_d
English	NOSE	nose_b
Faroese	NOSE	nose_b
Flemish	NOSE	nose_b
French	NOSE	nose_b
Frisian	NOSE	nose_b
Friulian	NOSE	nose_b
German	NOSE	nose_b
Gujarati	NOSE	nose_b
Hindi	NOSE	nose_b
Hittite	NOSE	nose_0
Icelandic	NOSE	nose_k
Irish	NOSE	nose_f
Italian	NOSE	nose_b
Kashmiri	NOSE	nose_b
Kurdish	NOSE	nose_0
Kurdish	NOSE	nose_a
Ladin	NOSE	nose_b
Lahnda	NOSE	nose_b
Latin	NOSE	nose_b
Latvian	NOSE	nose_j
Lithuanian	NOSE	nose_b
Lower_Sorbian	NOSE	nose_b
Luxembourgish	NOSE	nose_b
Macedonian	NOSE	nose_b
Marathi	NOSE	nose_b
Marwari	NOSE	nose_b
Modern_Greek	NOSE	nose_g
Nepali	NOSE	nose_b
Norwegian	NOSE	nose_b
Nuorese	NOSE	nose_b
Old_Church_Slavic	NOSE	nose_b
Old_English	NOSE	nose_b
Old_High_German	NOSE	nose_b
Old_Irish	NOSE	nose_f
Old_Prussian	NOSE	nose_b
Old_West_Norse	NOSE	nose_b
Old_West_Norse	NOSE	nose_k
Oriya	NOSE	nose_b
Panjabi	NOSE	nose_b
Pashto	NOSE	nose_a
Persian	NOSE	nose_h
Polish	NOSE	nose_b
Portuguese	NOSE	nose_b
Provencal	NOSE	nose_b
Romani	NOSE	nose_b
Romanian	NOSE	nose_b
Romansh	NOSE	nose_b
Russian	NOSE	nose_b
Sariqoli	NOSE	nose_b
Scots_Gaelic	NOSE	nose_f
Serbian	NOSE	nose_b
Shughni	NOSE	nose_b
Sindhi	NOSE	nose_b
Singhalese	NOSE	nose_b
Slovak	NOSE	nose_b
Slovenian	NOSE	nose_b
Sogdian	NOSE	nose_b
Spanish	NOSE	nose_b
Swedish	NOSE	nose_b
Swiss_German	NOSE	nose_b
Tajik	NOSE	nose_h
Tocharian_A	NOSE	nose_m
Tocharian_B	NOSE	nose_m
Tosk	NOSE	nose_c
Ukrainian	NOSE	nose_b
Upper_Sorbian	NOSE	nose_b
Urdu	NOSE	nose_b
Vedic_Sanskrit	NOSE	nose_b
Wakhi	NOSE	nose_0
Walloon	NOSE	nose_b
Waziri	NOSE	nose_0
Waziri	NOSE	nose_a
Welsh	NOSE	nose_i
Zazaki	NOSE	nose_0
Adapazar	NOT	not_b
Afrikaans	NOT	not_a
Ancient_Greek	NOT	not_b
Ancient_Greek	NOT	not_f
Arumanian	NOT	not_a
Arvanitika	NOT	not_a
Assamese	NOT	not_a
Avestan	NOT	not_a
Baluchi	NOT	not_a
Belarusian	NOT	not_a
Bengali	NOT	not_a
Bihari	NOT	not_a
Breton	NOT	not_a
Bulgarian	NOT	not_a
Cagliari	NOT	not_a
Catalan	NOT	not_a
Classical_Armenian	NOT	not_b
Cornish	NOT	not_a
Czech	NOT	not_a
Danish	NOT	not_c
Digor_Ossetic	NOT	not_a
Dutch	NOT	not_a
Eastern_Armenian	NOT	not_b
English	NOT	not_a
Faroese	NOT	not_c
Flemish	NOT	not_a
French	NOT	not_a
Frisian	NOT	not_a
Friulian	NOT	not_a
German	NOT	not_a
Gothic	NOT	not_a
Gujarati	NOT	not_a
Hindi	NOT	not_a
Hittite	NOT	not_a
Icelandic	NOT	not_c
Irish	NOT	not_a
Italian	NOT	not_a
Kashmiri	NOT	not_a
Kurdish	NOT	not_a
Ladin	NOT	not_a
Lahnda	NOT	not_a
Latin	NOT	not_a
Latvian	NOT	not_a
Lithuanian	NOT	not_a
Lower_Sorbian	NOT	not_a
Luxembourgish	NOT	not_a
Macedonian	NOT	not_a
Marathi	NOT	not_a
Marwari	NOT	not_0
Marwari	NOT	not_a
Modern_Greek	NOT	not_b
Modern_Greek	NOT	not_e
Modern_Greek	NOT	not_f
Nepali	NOT	not_a
Norwegian	NOT	not_c
Nuorese	NOT	not_a
Old_Church_Slavic	NOT	not_a
Old_English	NOT	not_a
Old_High_German	NOT	not_a
Old_Irish	NOT	not_a
Old_Prussian	NOT	not_a
Old_West_Norse	NOT	not_a
Old_West_Norse	NOT	not_c
Oriya	NOT	not_a
Panjabi	NOT	not_a
Pashto	NOT	not_a
Persian	NOT	not_a
Polish	NOT	not_a
Portuguese	NOT	not_a
Provencal	NOT	not_a
Romani	NOT	not_a
Romanian	NOT	not_a
Romansh	NOT	not_0
Romansh	NOT	not_a
Russian	NOT	not_a
Sariqoli	NOT	not_a
Scots_Gaelic	NOT	not_b
Serbian	NOT	not_a
Shughni	NOT	not_a
Sindhi	NOT	not_a
Singhalese	NOT	not_a
Slovak	NOT	not_a
Slovenian	NOT	not_a
Sogdian	NOT	not_a
Spanish	NOT	not_a
Swedish	NOT	not_c
Swiss_German	NOT	not_a
Tajik	NOT	not_a
Tocharian_A	NOT	not_f
Tocharian_B	NOT	not_f
Tosk	NOT	not_a
Ukrainian	NOT	not_a
Upper_Sorbian	NOT	not_a
Urdu	NOT	not_a
Vedic_Sanskrit	NOT	not_a
Wakhi	NOT	not_a
Walloon	NOT	not_a
Waziri	NOT	not_a
Welsh	NOT	not_a
Adapazar	OLD	old_d
Afrikaans	OLD	old_b
Ancient_Greek	OLD	old_0
Ancient_Greek	OLD	old_k
Arumanian	OLD	old_g
Arvanitika	OLD	old_g
Arvanitika	OLD	old_k
Assamese	OLD	old_a
Avestan	OLD	old_d
Baluchi	OLD	old_f
Belarusian	OLD	old_i
Bengali	OLD	old_a
Bengali	OLD	old_o
Bihari	OLD	old_a
Breton	OLD	old_h
Bulgarian	OLD	old_i
Cagliari	OLD	old_g
Catalan	OLD	old_0
Catalan	OLD	old_g
Classical_Armenian	OLD	old_c
Classical_Armenian	OLD	old_d
Cornish	OLD	old_d
Cornish	OLD	old_h
Czech	OLD	old_i
Danish	OLD	old_j
Digor_Ossetic	OLD	old_c
Dutch	OLD	old_b
Eastern_Armenian	OLD	old_c
Eastern_Armenian	OLD	old_d
English	OLD	old_b
Faroese	OLD	old_0
Faroese	OLD	old_j
Flemish	OLD	old_b
French	OLD	old_g
Frisian	OLD	old_b
Friulian	OLD	old_g
German	OLD	old_b
Gothic	OLD	old_a
Gujarati	OLD	old_c
Gujarati	OLD	old_o
Hindi	OLD	old_a
Hindi	OLD	old_o
Hittite	OLD	old_0
Icelandic	OLD	old_j
Irish	OLD	old_0
Irish	OLD	old_d
Irish	OLD	old_m
Italian	OLD	old_g
Kashmiri	OLD	old_o
Ladin	OLD	old_g
Lahnda	OLD	old_o
Latin	OLD	old_g
Latvian	OLD	old_g
Lithuanian	OLD	old_d
Lower_Sorbian	OLD	old_i
Luxembourgish	OLD	old_b
Macedonian	OLD	old_g
Macedonian	OLD	old_i
Marathi	OLD	old_0
Marathi	OLD	old_c
Marwari	OLD	old_o
Modern_Greek	OLD	old_c
Modern_Greek	OLD	old_k
Nepali	OLD	old_o
Norwegian	OLD	old_j
Nuorese	OLD	old_g
Old_Church_Slavic	OLD	old_0
Old_Church_Slavic	OLD	old_g
Old_Church_Slavic	OLD	old_i
Old_English	OLD	old_b
Old_High_German	OLD	old_a
Old_High_German	OLD	old_b
Old_Irish	OLD	old_d
Old_Prussian	OLD	old_0
Old_West_Norse	OLD	old_a
Old_West_Norse	OLD	old_j
Oriya	OLD	old_a
Oriya	OLD	old_o
Panjabi	OLD	old_a
Pashto	OLD	old_c
Persian	OLD	old_f
Polish	OLD	old_i
Portuguese	OLD	old_g
Provencal	OLD	old_g
Romani	OLD	old_e
Romanian	OLD	old_g
Romansh	OLD	old_g
Russian	OLD	old_i
Sariqoli	OLD	old_f
Scots_Gaelic	OLD	old_d
Serbian	OLD	old_i
Shughni	OLD	old_0
Shughni	OLD	old_f
Sindhi	OLD	old_o
Singhalese	OLD	old_0
Slovak	OLD	old_i
Slovenian	OLD	old_i
Sogdian	OLD	old_0
Spanish	OLD	old_g
Swedish	OLD	old_j
Swiss_German	OLD	old_b
Tajik	OLD	old_0
Tajik	OLD	old_f
Tocharian_A	OLD	old_l
Tocharian_B	OLD	old_l
Tosk	OLD	old_g
Ukrainian	OLD	old_i
Upper_Sorbian	OLD	old_i
Urdu	OLD	old_a
Urdu	OLD	old_o
Vedic_Sanskrit	OLD	old_d
Wakhi	OLD	old_0
Walloon	OLD	old_g
Waziri	OLD	old_c
Welsh	OLD	old_d
Zazaki	OLD	old_f
Zazaki	OLD	old_n
Adapazar	ONE	one_b
Afrikaans	ONE	one_a
Ancient_Greek	ONE	one_c
Arumanian	ONE	one_a
Arvanitika	ONE	one_b
Assamese	ONE	one_a
Avestan	ONE	one_a
Baluchi	ONE	one_a
Belarusian	ONE	one_a
Bengali	ONE	one_a
Bihari	ONE	one_a
Breton	ONE	one_a
Bulgarian	ONE	one_a
Cagliari	ONE	one_a
Catalan	ONE	one_a
Classical_Armenian	ONE	one_b
Cornish	ONE	one_a
Czech	ONE	one_a
Danish	ONE	one_a
Digor_Ossetic	ONE	one_a
Dutch	ONE	one_a
Eastern_Armenian	ONE	one_b
English	ONE	one_a
Faroese	ONE	one_a
Flemish	ONE	one_a
French	ONE	one_a
Frisian	ONE	one_a
Friulian	ONE	one_a
German	ONE	one_a
Gothic	ONE	one_a
Gujarati	ONE	one_a
Hindi	ONE	one_a
Hittite	ONE	one_c
Icelandic	ONE	one_a
Irish	ONE	one_a
Italian	ONE	one_a
Kashmiri	ONE	one_a
Kurdish	ONE	one_a
Ladin	ONE	one_a
Lahnda	ONE	one_a
Latin	ONE	one_a
Latvian	ONE	one_a
Lithuanian	ONE	one_a
Lower_Sorbian	ONE	one_a
Luxembourgish	ONE	one_a
Macedonian	ONE	one_a
Marathi	ONE	one_a
Marwari	ONE	one_a
Modern_Greek	ONE	one_c
Nepali	ONE	one_a
Norwegian	ONE	one_a
Nuorese	ONE	one_a
Old_Church_Slavic	ONE	one_a
Old_English	ONE	one_a
Old_High_German	ONE	one_a
Old_Irish	ONE	one_a
Old_Prussian	ONE	one_a
Old_West_Norse	ONE	one_a
Oriya	ONE	one_a
Panjabi	ONE	one_a
Pashto	ONE	one_a
Persian	ONE	one_a
Persian	ONE	one_c
Polish	ONE	one_a
Portuguese	ONE	one_a
Provencal	ONE	one_a
Romani	ONE	one_a
Romanian	ONE	one_a
Romansh	ONE	one_a
Russian	ONE	one_a
Sariqoli	ONE	one_a
Scots_Gaelic	ONE	one_a
Serbian	ONE	one_a
Shughni	ONE	one_a
Sindhi	ONE	one_a
Singhalese	ONE	one_a
Slovak	ONE	one_a
Slovenian	ONE	one_a
Sogdian	ONE	one_a
Spanish	ONE	one_a
Swedish	ONE	one_a
Swiss_German	ONE	one_a
Tajik	ONE	one_a
Tocharian_A	ONE	one_c
Tocharian_B	ONE	one_c
Tosk	ONE	one_b
Ukrainian	ONE	one_a
Upper_Sorbian	ONE	one_a
Urdu	ONE	one_a
Vedic_Sanskrit	ONE	one_a
Vedic_Sanskrit	ONE	one_c
Wakhi	ONE	one_a
Walloon	ONE	one_a
Waziri	ONE	one_a
Welsh	ONE	one_a
Adapazar	OTHER	other_o
Afrikaans	OTHER	other_s
Ancient_Greek	OTHER	other_d
Ancient_Greek	OTHER	other_m
Arumanian	OTHER	other_d
Arvanitika	OTHER	other_c
Assamese	OTHER	other_k
Assamese	OTHER	other_s
Avestan	OTHER	other_s
Baluchi	OTHER	other_n
Belarusian	OTHER	other_e
Bengali	OTHER	other_s
Bihari	OTHER	other_j
Breton	OTHER	other_d
Bulgarian	OTHER	other_g
Cagliari	OTHER	other_d
Catalan	OTHER	other_d
Classical_Armenian	OTHER	other_d
Cornish	OTHER	other_0
Cornish	OTHER	other_d
Czech	OTHER	other_e
Czech	OTHER	other_g
Danish	OTHER	other_s
Digor_Ossetic	OTHER	other_s
Dutch	OTHER	other_e
Dutch	OTHER	other_s
Eastern_Armenian	OTHER	other_d
Eastern_Armenian	OTHER	other_o
English	OTHER	other_s
Faroese	OTHER	other_s
Flemish	OTHER	other_s
French	OTHER	other_d
Frisian	OTHER	other_s
Friulian	OTHER	other_d
German	OTHER	other_s
Gothic	OTHER	other_s
Gujarati	OTHER	other_i
Hindi	OTHER	other_j
Hittite	OTHER	other_0
Icelandic	OTHER	other_s
Irish	OTHER	other_d
Italian	OTHER	other_d
Kashmiri	OTHER	other_0
Kashmiri	OTHER	other_i
Ladin	OTHER	other_d
Lahnda	OTHER	other_i
Latin	OTHER	other_d
Latvian	OTHER	other_l
Lithuanian	OTHER	other_l
Lower_Sorbian	OTHER	other_g
Luxembourgish	OTHER	other_s
Macedonian	OTHER	other_g
Marathi	OTHER	other_i
Marathi	OTHER	other_j
Marwari	OTHER	other_i
Modern_Greek	OTHER	other_d
Nepali	OTHER	other_k
Norwegian	OTHER	other_s
Nuorese	OTHER	other_d
Old_Church_Slavic	OTHER	other_e
Old_Church_Slavic	OTHER	other_g
Old_English	OTHER	other_s
Old_High_German	OTHER	other_s
Old_Irish	OTHER	other_d
Old_Prussian	OTHER	other_l
Old_West_Norse	OTHER	other_s
Oriya	OTHER	other_0
Oriya	OTHER	other_s
Pashto	OTHER	other_a
Persian	OTHER	other_n
Polish	OTHER	other_e
Polish	OTHER	other_g
Portuguese	OTHER	other_d
Provencal	OTHER	other_d
Romani	OTHER	other_k
Romanian	OTHER	other_d
Romansh	OTHER	other_d
Russian	OTHER	other_g
Sariqoli	OTHER	other_n
Scots_Gaelic	OTHER	other_d
Serbian	OTHER	other_e
Serbian	OTHER	other_g
Shughni	OTHER	other_n
Sindhi	OTHER	other_i
Singhalese	OTHER	other_0
Singhalese	OTHER	other_k
Slovak	OTHER	other_e
Slovenian	OTHER	other_g
Sogdian	OTHER	other_s
Spanish	OTHER	other_d
Swedish	OTHER	other_s
Swiss_German	OTHER	other_s
Tajik	OTHER	other_n
Tocharian_A	OTHER	other_d
Tocharian_B	OTHER	other_d
Tosk	OTHER	other_c
Ukrainian	OTHER	other_e
Upper_Sorbian	OTHER	other_g
Urdu	OTHER	other_j
Vedic_Sanskrit	OTHER	other_s
Wakhi	OTHER	other_n
Walloon	OTHER	other_d
Waziri	OTHER	other_a
Welsh	OTHER	other_d
Zazaki	OTHER	other_n
Adapazar	PERSON	person_c
Afrikaans	PERSON	person_d
Ancient_Greek	PERSON	person_p
Arumanian	PERSON	person_e
Arvanitika	PERSON	person_b
Assamese	PERSON	person_0
Assamese	PERSON	person_o
Assamese	PERSON	person_r
Avestan	PERSON	person_l
Baluchi	PERSON	person_s
Belarusian	PERSON	person_g
Bengali	PERSON	person_0
Bengali	PERSON	person_o
Bihari	PERSON	person_0
Bihari	PERSON	person_a
Bihari	PERSON	person_o
Breton	PERSON	person_e
Bulgarian	PERSON	person_f
Cagliari	PERSON	person_d
Catalan	PERSON	person_d
Classical_Armenian	PERSON	person_c
Classical_Armenian	PERSON	person_l
Czech	PERSON	person_g
Danish	PERSON	person_d
Digor_Ossetic	PERSON	person_w
Dutch	PERSON	person_a
Eastern_Armenian	PERSON	person_c
Eastern_Armenian	PERSON	person_l
English	PERSON	person_d
Faroese	PERSON	person_a
Flemish	PERSON	person_a
Flemish	PERSON	person_d
French	PERSON	person_d
Frisian	PERSON	person_a
Friulian	PERSON	person_d
Friulian	PERSON	person_v
German	PERSON	person_a
Gothic	PERSON	person_0
Gothic	PERSON	person_a
Gujarati	PERSON	person_a
Hindi	PERSON	person_o
Hindi	PERSON	person_q
Hittite	PERSON	person_m
Icelandic	PERSON	person_a
Irish	PERSON	person_d
Irish	PERSON	person_e
Italian	PERSON	person_d
Kashmiri	PERSON	person_j
Kashmiri	PERSON	person_l
Kurdish	PERSON	person_l
Ladin	PERSON	person_d
Ladin	PERSON	person_e
Ladin	PERSON	person_v
Lahnda	PERSON	person_k
Latin	PERSON	person_d
Latin	PERSON	person_e
Latvian	PERSON	person_d
Latvian	PERSON	person_n
Lithuanian	PERSON	person_0
Lower_Sorbian	PERSON	person_g
Luxembourgish	PERSON	person_a
Macedonian	PERSON	person_f
Macedonian	PERSON	person_n
Marathi	PERSON	person_a
Marathi	PERSON	person_o
Marwari	PERSON	person_j
Marwari	PERSON	person_o
Modern_Greek	PERSON	person_0
Modern_Greek	PERSON	person_p
Nepali	PERSON	person_a
Norwegian	PERSON	person_a
Nuorese	PERSON	person_d
Old_Church_Slavic	PERSON	person_n
Old_English	PERSON	person_a
Old_High_German	PERSON	person_a
Old_High_German	PERSON	person_e
Old_Irish	PERSON	person_e
Old_Prussian	PERSON	person_0
Old_West_Norse	PERSON	person_a
Old_West_Norse	PERSON	person_e
Oriya	PERSON	person_0
Oriya	PERSON	person_a
Oriya	PERSON	person_o
Panjabi	PERSON	person_j
Pashto	PERSON	person_s
Pashto	PERSON	person_u
Persian	PERSON	person_0
Polish	PERSON	person_n
Portuguese	PERSON	person_d
Provencal	PERSON	person_0
Provencal	PERSON	person_d
Provencal	PERSON	person_e
Romani	PERSON	person_a
Romanian	PERSON	person_d
Romanian	PERSON	person_e
Romansh	PERSON	person_e
Romansh	PERSON	person_v
Russian	PERSON	person_n
Sariqoli	PERSON	person_0
Scots_Gaelic	PERSON	person_d
Serbian	PERSON	person_n
Shughni	PERSON	person_0
Sindhi	PERSON	person_0
Singhalese	PERSON	person_a
Slovak	PERSON	person_g
Slovenian	PERSON	person_g
Sogdian	PERSON	person_0
Spanish	PERSON	person_d
Spanish	PERSON	person_e
Swedish	PERSON	person_d
Swiss_German	PERSON	person_a
Tajik	PERSON	person_a
Tajik	PERSON	person_s
Tajik	PERSON	person_t
Tocharian_A	PERSON	person_0
Tocharian_B	PERSON	person_0
Tosk	PERSON	person_b
Ukrainian	PERSON	person_g
Upper_Sorbian	PERSON	person_g
Urdu	PERSON	person_q
Vedic_Sanskrit	PERSON	person_a
Vedic_Sanskrit	PERSON	person_r
Walloon	PERSON	person_d
Waziri	PERSON	person_s
Waziri	PERSON	person_u
Welsh	PERSON	person_d
Zazaki	PERSON	person_a
Zazaki	PERSON	person_l
Adapazar	PLAY	play_d
Afrikaans	PLAY	play_b
Ancient_Greek	PLAY	play_0
Ancient_Greek	PLAY	play_k
Arvanitika	PLAY	play_c
Assamese	PLAY	play_e
Baluchi	PLAY	play_0
Belarusian	PLAY	play_i
Belarusian	PLAY	play_n
Bengali	PLAY	play_e
Bihari	PLAY	play_e
Breton	PLAY	play_g
Bulgarian	PLAY	play_h
Cagliari	PLAY	play_f
Catalan	PLAY	play_0
Catalan	PLAY	play_f
Classical_Armenian	PLAY	play_d
Cornish	PLAY	play_0
Cornish	PLAY	play_g
Czech	PLAY	play_h
Danish	PLAY	play_m
Digor_Ossetic	PLAY	play_o
Dutch	PLAY	play_b
Eastern_Armenian	PLAY	play_d
English	PLAY	play_j
Faroese	PLAY	play_m
Flemish	PLAY	play_b
French	PLAY	play_f
Frisian	PLAY	play_0
Frisian	PLAY	play_b
Friulian	PLAY	play_f
German	PLAY	play_b
Gujarati	PLAY	play_0
Hindi	PLAY	play_e
Hittite	PLAY	play_0
Icelandic	PLAY	play_m
Irish	PLAY	play_l
Italian	PLAY	play_f
Kashmiri	PLAY	play_0
Ladin	PLAY	play_f
Lahnda	PLAY	play_e
Latin	PLAY	play_q
Latvian	PLAY	play_0
Latvian	PLAY	play_b
Lithuanian	PLAY	play_0
Lower_Sorbian	PLAY	play_h
Luxembourgish	PLAY	play_b
Macedonian	PLAY	play_h
Marathi	PLAY	play_e
Marwari	PLAY	play_e
Modern_Greek	PLAY	play_k
Nepali	PLAY	play_e
Norwegian	PLAY	play_m
Nuorese	PLAY	play_f
Old_Church_Slavic	PLAY	play_h
Old_English	PLAY	play_j
Old_High_German	PLAY	play_b
Old_Irish	PLAY	play_0
Old_West_Norse	PLAY	play_m
Oriya	PLAY	play_e
Panjabi	PLAY	play_e
Pashto	PLAY	play_a
Persian	PLAY	play_a
Polish	PLAY	play_h
Polish	PLAY	play_n
Portuguese	PLAY	play_0
Portuguese	PLAY	play_f
Provencal	PLAY	play_f
Romani	PLAY	play_e
Romanian	PLAY	play_f
Romansh	PLAY	play_f
Russian	PLAY	play_h
Sariqoli	PLAY	play_0
Scots_Gaelic	PLAY	play_0
Serbian	PLAY	play_h
Shughni	PLAY	play_0
Sindhi	PLAY	play_e
Singhalese	PLAY	play_0
Slovak	PLAY	play_h
Slovak	PLAY	play_n
Slovenian	PLAY	play_h
Sogdian	PLAY	play_p
Spanish	PLAY	play_f
Swedish	PLAY	play_b
Swedish	PLAY	play_m
Swiss_German	PLAY	play_b
Tajik	PLAY	play_a
Tocharian_B	PLAY	play_0
Tosk	PLAY	play_q
Ukrainian	PLAY	play_h
Upper_Sorbian	PLAY	play_h
Urdu	PLAY	play_e
Vedic_Sanskrit	PLAY	play_0
Walloon	PLAY	play_f
Waziri	PLAY	play_0
Welsh	PLAY	play_g
Zazaki	PLAY	play_p
Adapazar	PULL	pull_d
Afrikaans	PULL	pull_b
Ancient_Greek	PULL	pull_0
Ancient_Greek	PULL	pull_c
Arumanian	PULL	pull_j
Arvanitika	PULL	pull_c
Assamese	PULL	pull_u
Avestan	PULL	pull_0
Baluchi	PULL	pull_0
Belarusian	PULL	pull_t
Bengali	PULL	pull_u
Bihari	PULL	pull_f
Breton	PULL	pull_i
Bulgarian	PULL	pull_0
Cagliari	PULL	pull_k
Catalan	PULL	pull_k
Classical_Armenian	PULL	pull_0
Classical_Armenian	PULL	pull_d
Cornish	PULL	pull_h
Czech	PULL	pull_t
Danish	PULL	pull_b
Digor_Ossetic	PULL	pull_q
Dutch	PULL	pull_b
Eastern_Armenian	PULL	pull_0
Eastern_Armenian	PULL	pull_d
English	PULL	pull_0
Faroese	PULL	pull_j
Faroese	PULL	pull_l
Flemish	PULL	pull_b
French	PULL	pull_k
Frisian	PULL	pull_b
Friulian	PULL	pull_k
German	PULL	pull_l
Gothic	PULL	pull_t
Gujarati	PULL	pull_f
Hindi	PULL	pull_f
Hittite	PULL	pull_0
Icelandic	PULL	pull_j
Icelandic	PULL	pull_l
Irish	PULL	pull_n
Italian	PULL	pull_k
Kashmiri	PULL	pull_s
Ladin	PULL	pull_k
Lahnda	PULL	pull_f
Latin	PULL	pull_j
Latvian	PULL	pull_c
Lithuanian	PULL	pull_o
Lower_Sorbian	PULL	pull_0
Luxembourgish	PULL	pull_l
Macedonian	PULL	pull_0
Macedonian	PULL	pull_c
Macedonian	PULL	pull_t
Marathi	PULL	pull_p
Marwari	PULL	pull_s
Modern_Greek	PULL	pull_0
Modern_Greek	PULL	pull_r
Nepali	PULL	pull_f
Nepali	PULL	pull_u
Norwegian	PULL	pull_b
Nuorese	PULL	pull_0
Old_Church_Slavic	PULL	pull_c
Old_English	PULL	pull_j
Old_English	PULL	pull_l
Old_High_German	PULL	pull_l
Old_High_German	PULL	pull_t
Old_Irish	PULL	pull_0
Old_Prussian	PULL	pull_t
Old_West_Norse	PULL	pull_j
Old_West_Norse	PULL	pull_l
Oriya	PULL	pull_u
Panjabi	PULL	pull_f
Pashto	PULL	pull_a
Persian	PULL	pull_a
Polish	PULL	pull_t
Portuguese	PULL	pull_g
Provencal	PULL	pull_k
Romani	PULL	pull_0
Romanian	PULL	pull_j
Romansh	PULL	pull_k
Russian	PULL	pull_t
Scots_Gaelic	PULL	pull_n
Serbian	PULL	pull_c
Shughni	PULL	pull_0
Sindhi	PULL	pull_a
Sindhi	PULL	pull_f
Singhalese	PULL	pull_p
Slovak	PULL	pull_t
Slovenian	PULL	pull_0
Sogdian	PULL	pull_0
Spanish	PULL	pull_0
Spanish	PULL	pull_k
Swedish	PULL	pull_j
Swiss_German	PULL	pull_l
Tajik	PULL	pull_a
Tocharian_A	PULL	pull_0
Tocharian_B	PULL	pull_0
Tosk	PULL	pull_c
Ukrainian	PULL	pull_c
Ukrainian	PULL	pull_t
Upper_Sorbian	PULL	pull_t
Urdu	PULL	pull_f
Vedic_Sanskrit	PULL	pull_a
Wakhi	PULL	pull_a
Walloon	PULL	pull_0
Waziri	PULL	pull_a
Welsh	PULL	pull_h
Zazaki	PULL	pull_0
Adapazar	PUSH	push_d
Afrikaans	PUSH	push_b
Ancient_Greek	PUSH	push_y
Arumanian	PUSH	push_s
Arvanitika	PUSH	push_x
Assamese	PUSH	push_aa
Baluchi	PUSH	push_e
Belarusian	PUSH	push_k
Bengali	PUSH	push_0
Bengali	PUSH	push_f
Bihari	PUSH	push_f
Breton	PUSH	push_h
Bulgarian	PUSH	push_i
Cagliari	PUSH	push_s
Catalan	PUSH	push_l
Classical_Armenian	PUSH	push_0
Cornish	PUSH	push_0
Czech	PUSH	push_j
Czech	PUSH	push_m
Danish	PUSH	push_x
Digor_Ossetic	PUSH	push_o
Dutch	PUSH	push_n
Dutch	PUSH	push_x
Eastern_Armenian	PUSH	push_0
Eastern_Armenian	PUSH	push_d
English	PUSH	push_p
Faroese	PUSH	push_0
Flemish	PUSH	push_x
French	PUSH	push_p
Frisian	PUSH	push_0
Frisian	PUSH	push_b
Friulian	PUSH	push_0
German	PUSH	push_x
Gothic	PUSH	push_n
Gujarati	PUSH	push_f
Hindi	PUSH	push_0
Hittite	PUSH	push_0
Icelandic	PUSH	push_0
Irish	PUSH	push_0
Irish	PUSH	push_ac
Italian	PUSH	push_s
Kashmiri	PUSH	push_0
Ladin	PUSH	push_0
Lahnda	PUSH	push_0
Latin	PUSH	push_0
Latvian	PUSH	push_w
Latvian	PUSH	push_x
Lithuanian	PUSH	push_x
Lower_Sorbian	PUSH	push_j
Luxembourgish	PUSH	push_0
Macedonian	PUSH	push_0
Macedonian	PUSH	push_i
Marathi	PUSH	push_f
Marwari	PUSH	push_0
Modern_Greek	PUSH	push_y
Nepali	PUSH	push_aa
Nepali	PUSH	push_f
Nepali	PUSH	push_q
Norwegian	PUSH	push_n
Nuorese	PUSH	push_s
Old_Church_Slavic	PUSH	push_0
Old_English	PUSH	push_n
Old_High_German	PUSH	push_n
Old_Prussian	PUSH	push_0
Old_West_Norse	PUSH	push_c
Old_West_Norse	PUSH	push_n
Old_West_Norse	PUSH	push_w
Oriya	PUSH	push_aa
Oriya	PUSH	push_f
Panjabi	PUSH	push_0
Pashto	PUSH	push_a
Persian	PUSH	push_0
Polish	PUSH	push_k
Portuguese	PUSH	push_g
Provencal	PUSH	push_h
Provencal	PUSH	push_l
Romani	PUSH	push_0
Romanian	PUSH	push_0
Romanian	PUSH	push_s
Romansh	PUSH	push_0
Russian	PUSH	push_j
Scots_Gaelic	PUSH	push_ac
Serbian	PUSH	push_t
Shughni	PUSH	push_0
Singhalese	PUSH	push_0
Singhalese	PUSH	push_aa
Slovak	PUSH	push_m
Slovenian	PUSH	push_0
Spanish	PUSH	push_p
Swedish	PUSH	push_c
Swedish	PUSH	push_x
Swiss_German	PUSH	push_x
Tajik	PUSH	push_e
Tocharian_A	PUSH	push_w
Tocharian_B	PUSH	push_w
Tosk	PUSH	push_x
Ukrainian	PUSH	push_0
Ukrainian	PUSH	push_k
Ukrainian	PUSH	push_u
Upper_Sorbian	PUSH	push_j
Urdu	PUSH	push_f
Vedic_Sanskrit	PUSH	push_w
Vedic_Sanskrit	PUSH	push_x
Wakhi	PUSH	push_0
Walloon	PUSH	push_h
Waziri	PUSH	push_a
Welsh	PUSH	push_v
Adapazar	RAINING OR RAIN	rain_d
Afrikaans	RAINING OR RAIN	rain_b
Ancient_Greek	RAINING OR RAIN	rain_0
